what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1246407766670
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407859542
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407930047
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246407930463
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1246407978047
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407981501
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407987613
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1246407987633
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408025073
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408064978
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246408065607
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408073068
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408073074
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408073180
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408121366
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246408133287
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1246408140335
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1246408154459
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246408168802
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1246408169176
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineStart,1246408169331
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1246408170100
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246408180356
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1246408181259
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1246408182629
