what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448820343
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448822355
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448823447
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448840685
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246448863149
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448866113
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448867034
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448867580
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448898967
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246448900574
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449814568
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449837578
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449877578
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449880308
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449890070
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449895093
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449905092
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449911862
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246449996140
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450000976
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450012395
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450013674
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450040312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450043011
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246450059251
