what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246403814504
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246403814613
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246403819293
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246403823100
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1246403838076
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1246403838232
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246403840385
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246403942190
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246403953048
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246403957899
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246403961768
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246403963999
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246403973624
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246404576143
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405016843
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405023629
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405183793
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1246405187782
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246405194511
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246405194654
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246405315979
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1246405318956
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246405326372
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405463686
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405466599
