what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408186490
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408200827
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1246408200847
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408324720
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408409171
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246408409727
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246408411047
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1246408412110
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408412623
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1246408412662
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408424626
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408427050
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1246408427086
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408435075
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246408435999
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1246408456184
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246408458430
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246408459229
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408462179
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1246408462215
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408465280
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246408466014
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1246408466837
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246408468154
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1246408468190
