what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246388700249
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1246388701029
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246388702028
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1246388703088
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1246388707269
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246388707597
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1246388708720
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388709516
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388740856
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388742556
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388758078
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388762072
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388779372
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388785378
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388787172
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388789606
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246388873377
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246388878837
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1246388880381
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1246388880569
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1246388880771
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1246388880959
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1246388881161
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1246388881349
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.wordPrevious,1246388881551
