what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1246405521649
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1246405524000
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1246405524130
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1246405525361
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405556708
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405621379
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405628004
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405698176
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.textStart,1246405700764
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246405706103
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1246405709409
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246405715131
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405717869
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405727219
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405729572
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405761723
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246405762540
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246406446495
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246406448780
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407390298
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407390387
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407393900
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1246407394487
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1246407394504
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246407394675
