what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1246398610297
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1246398611654
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.refresh,1246398614306
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246398617457
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246398617707
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246398634149
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1246398641700
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1246398642417
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.saveAll,1246398654882
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398655459
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398717616
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398717725
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398720221
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398726258
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398746719
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398746844
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398748435
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398753271
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398801569
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1246398801601
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1246398811008
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398814924
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398820634
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398828293
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1246398850664
